# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-28 21:33:38 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	2016-06-24	16.4	A
USGS	01073500	2016-06-25	15.7	A
USGS	01073500	2016-06-26	14.9	A
USGS	01073500	2016-06-27	14.2	A
USGS	01073500	2016-06-28	14.0	A
USGS	01073500	2016-06-29	14.2	A
USGS	01073500	2016-06-30	13.8	A
USGS	01073500	2016-07-01	13.9	A
USGS	01073500	2016-07-02	14.7	A
USGS	01073500	2016-07-03	15.1	A
USGS	01073500	2016-07-04	12.6	A
USGS	01073500	2016-07-05	11.4	A
USGS	01073500	2016-07-06	11.4	A
USGS	01073500	2016-07-07	10.4	A
USGS	01073500	2016-07-08	9.86	A
USGS	01073500	2016-07-09	12.5	A
USGS	01073500	2016-07-10	22.4	A
USGS	01073500	2016-07-11	20.5	A
USGS	01073500	2016-07-12	16.3	A
USGS	01073500	2016-07-13	14.2	A
USGS	01073500	2016-07-14	12.2	A
USGS	01073500	2016-07-15	10.6	A
USGS	01073500	2016-07-16	9.20	A
USGS	01073500	2016-07-17	8.30	A
USGS	01073500	2016-07-18	8.89	A
USGS	01073500	2016-07-19	9.72	A
USGS	01073500	2016-07-20	8.59	A
USGS	01073500	2016-07-21	7.88	A
USGS	01073500	2016-07-22	7.53	A
USGS	01073500	2016-07-23	13.1	A
USGS	01073500	2016-07-24	28.1	A
USGS	01073500	2016-07-25	16.7	A
USGS	01073500	2016-07-26	32.5	A
USGS	01073500	2016-07-27	21.0	A
USGS	01073500	2016-07-28	14.2	A
USGS	01073500	2016-07-29	11.9	A
USGS	01073500	2016-07-30	10.4	A
USGS	01073500	2016-07-31	9.70	A
USGS	01073500	2016-08-01	9.81	A
USGS	01073500	2016-08-02	9.97	A
USGS	01073500	2016-08-03	10.4	A
USGS	01073500	2016-08-04	10.3	A
USGS	01073500	2016-08-05	9.26	A
USGS	01073500	2016-08-06	8.62	A
USGS	01073500	2016-08-07	7.72	A
USGS	01073500	2016-08-08	6.87	A
USGS	01073500	2016-08-09	6.19	A
USGS	01073500	2016-08-10	6.05	A
USGS	01073500	2016-08-11	5.83	A
USGS	01073500	2016-08-12	5.37	A
USGS	01073500	2016-08-13	4.77	A
USGS	01073500	2016-08-14	5.28	A
USGS	01073500	2016-08-15	10.9	A
USGS	01073500	2016-08-16	12.2	A
USGS	01073500	2016-08-17	8.17	A
USGS	01073500	2016-08-18	5.69	A
USGS	01073500	2016-08-19	4.72	A
USGS	01073500	2016-08-20	4.10	A
USGS	01073500	2016-08-21	3.56	A
USGS	01073500	2016-08-22	5.93	A
USGS	01073500	2016-08-23	5.30	A
USGS	01073500	2016-08-24	4.65	A
USGS	01073500	2016-08-25	5.05	A
USGS	01073500	2016-08-26	5.17	A
USGS	01073500	2016-08-27	6.14	A
USGS	01073500	2016-08-28	5.82	A
USGS	01073500	2016-08-29	4.26	A
USGS	01073500	2016-08-30	3.30	A
USGS	01073500	2016-08-31	2.98	A
USGS	01073500	2016-09-01	2.86	A
USGS	01073500	2016-09-02	2.66	A
USGS	01073500	2016-09-03	2.48	A
USGS	01073500	2016-09-04	2.47	A
USGS	01073500	2016-09-05	8.57	A
USGS	01073500	2016-09-06	8.18	A
USGS	01073500	2016-09-07	5.59	A
USGS	01073500	2016-09-08	4.24	A
USGS	01073500	2016-09-09	3.51	A
USGS	01073500	2016-09-10	2.82	A
USGS	01073500	2016-09-11	2.99	A
USGS	01073500	2016-09-12	2.74	A
USGS	01073500	2016-09-13	2.53	A
USGS	01073500	2016-09-14	2.50	A
USGS	01073500	2016-09-15	2.42	A
USGS	01073500	2016-09-16	2.18	A
USGS	01073500	2016-09-17	2.31	A
USGS	01073500	2016-09-18	2.55	A
USGS	01073500	2016-09-19	7.61	A
USGS	01073500	2016-09-20	11.6	A
USGS	01073500	2016-09-21	10.2	A
USGS	01073500	2016-09-22	7.50	A
USGS	01073500	2016-09-23	6.04	A
USGS	01073500	2016-09-24	4.83	A
USGS	01073500	2016-09-25	4.40	A
USGS	01073500	2016-09-26	7.70	A
USGS	01073500	2016-09-27	7.91	A
USGS	01073500	2016-09-28	6.22	A
USGS	01073500	2016-09-29	5.21	A
USGS	01073500	2016-09-30	4.64	A
USGS	01073500	2016-10-01	5.18	A
USGS	01073500	2016-10-02	5.81	A
USGS	01073500	2016-10-03	5.65	A
USGS	01073500	2016-10-04	5.38	A
USGS	01073500	2016-10-05	4.91	A
USGS	01073500	2016-10-06	4.85	A
USGS	01073500	2016-10-07	5.40	A
USGS	01073500	2016-10-08	5.94	A
USGS	01073500	2016-10-09	8.63	A
USGS	01073500	2016-10-10	10.9	A
USGS	01073500	2016-10-11	11.5	A
USGS	01073500	2016-10-12	10.9	A
USGS	01073500	2016-10-13	10.6	A
USGS	01073500	2016-10-14	8.48	A
USGS	01073500	2016-10-15	8.05	A
USGS	01073500	2016-10-16	7.26	A
USGS	01073500	2016-10-17	6.31	A
USGS	01073500	2016-10-18	6.08	A
USGS	01073500	2016-10-19	5.63	A
USGS	01073500	2016-10-20	4.86	A
USGS	01073500	2016-10-21	12.1	A
USGS	01073500	2016-10-22	103	A
USGS	01073500	2016-10-23	112	A
USGS	01073500	2016-10-24	106	A
USGS	01073500	2016-10-25	72.9	A
USGS	01073500	2016-10-26	54.6	A
USGS	01073500	2016-10-27	67.7	A
USGS	01073500	2016-10-28	181	A
USGS	01073500	2016-10-29	250	A
USGS	01073500	2016-10-30	240	A
USGS	01073500	2016-10-31	204	A
USGS	01073500	2016-11-01	167	A
USGS	01073500	2016-11-02	142	A
USGS	01073500	2016-11-03	129	A
USGS	01073500	2016-11-04	138	A
USGS	01073500	2016-11-05	134	A
USGS	01073500	2016-11-06	128	A
USGS	01073500	2016-11-07	116	A
USGS	01073500	2016-11-08	108	A
USGS	01073500	2016-11-09	97.9	A
USGS	01073500	2016-11-10	90.2	A
USGS	01073500	2016-11-11	86.6	A
USGS	01073500	2016-11-12	95.5	A
USGS	01073500	2016-11-13	97.0	A
USGS	01073500	2016-11-14	89.0	A
USGS	01073500	2016-11-15	88.5	A
USGS	01073500	2016-11-16	166	A
USGS	01073500	2016-11-17	158	A
USGS	01073500	2016-11-18	142	A
USGS	01073500	2016-11-19	132	A
USGS	01073500	2016-11-20	124	A
USGS	01073500	2016-11-21	124	A
USGS	01073500	2016-11-22	115	A
USGS	01073500	2016-11-23	110	A
USGS	01073500	2016-11-24	108	A
USGS	01073500	2016-11-25	108	A
USGS	01073500	2016-11-26	113	A
USGS	01073500	2016-11-27	115	A
USGS	01073500	2016-11-28	111	A
USGS	01073500	2016-11-29	118	A
USGS	01073500	2016-11-30	181	A
USGS	01073500	2016-12-01	409	A
USGS	01073500	2016-12-02	495	A
USGS	01073500	2016-12-03	451	A
USGS	01073500	2016-12-04	362	A
USGS	01073500	2016-12-05	289	A
USGS	01073500	2016-12-06	249	A
USGS	01073500	2016-12-07	232	A
USGS	01073500	2016-12-08	221	A
USGS	01073500	2016-12-09	214	A
USGS	01073500	2016-12-10	192	A
USGS	01073500	2016-12-11	169	A
USGS	01073500	2016-12-12	183	A
USGS	01073500	2016-12-13	171	A
USGS	01073500	2016-12-14	162	A
USGS	01073500	2016-12-15	140	A
USGS	01073500	2016-12-16	101	A
USGS	01073500	2016-12-17	108	A
USGS	01073500	2016-12-18	142	A
USGS	01073500	2016-12-19	196	A
USGS	01073500	2016-12-20	196	A
USGS	01073500	2016-12-21	190	A
USGS	01073500	2016-12-22	185	A
USGS	01073500	2016-12-23	171	A
USGS	01073500	2016-12-24	165	A
USGS	01073500	2016-12-25	175	A
USGS	01073500	2016-12-26	169	A
USGS	01073500	2016-12-27	193	A
USGS	01073500	2016-12-28	240	A
USGS	01073500	2016-12-29	258	A
USGS	01073500	2016-12-30	354	A
USGS	01073500	2016-12-31	358	A
USGS	01073500	2017-01-01	319	A
USGS	01073500	2017-01-02	278	A
USGS	01073500	2017-01-03	266	A
USGS	01073500	2017-01-04	480	A
USGS	01073500	2017-01-05	562	A
USGS	01073500	2017-01-06	559	A
USGS	01073500	2017-01-07	467	A
USGS	01073500	2017-01-08	371	A
USGS	01073500	2017-01-09	318	A
USGS	01073500	2017-01-10	289	A
USGS	01073500	2017-01-11	358	A
USGS	01073500	2017-01-12	430	A
USGS	01073500	2017-01-13	512	A
USGS	01073500	2017-01-14	492	A
USGS	01073500	2017-01-15	451	A
USGS	01073500	2017-01-16	379	A
USGS	01073500	2017-01-17	333	A
USGS	01073500	2017-01-18	314	A
USGS	01073500	2017-01-19	301	A
USGS	01073500	2017-01-20	297	A
USGS	01073500	2017-01-21	288	A
USGS	01073500	2017-01-22	297	A
USGS	01073500	2017-01-23	297	A
USGS	01073500	2017-01-24	297	A
USGS	01073500	2017-01-25	324	A
USGS	01073500	2017-01-26	321	A
USGS	01073500	2017-01-27	321	A
USGS	01073500	2017-01-28	317	A
USGS	01073500	2017-01-29	296	A
USGS	01073500	2017-01-30	262	A
USGS	01073500	2017-01-31	217	A
USGS	01073500	2017-02-01	244	A
USGS	01073500	2017-02-02	204	A
USGS	01073500	2017-02-03	189	A
USGS	01073500	2017-02-04	180	A
USGS	01073500	2017-02-05	173	A
USGS	01073500	2017-02-06	175	A
USGS	01073500	2017-02-07	159	A
USGS	01073500	2017-02-08	159	A
USGS	01073500	2017-02-09	176	A
USGS	01073500	2017-02-10	141	A:e
USGS	01073500	2017-02-11	151	A:e
USGS	01073500	2017-02-12	160	A:e
USGS	01073500	2017-02-13	177	A:e
USGS	01073500	2017-02-14	194	A
USGS	01073500	2017-02-15	197	A
USGS	01073500	2017-02-16	191	A
USGS	01073500	2017-02-17	186	A
USGS	01073500	2017-02-18	181	A
USGS	01073500	2017-02-19	184	A
USGS	01073500	2017-02-20	209	A
USGS	01073500	2017-02-21	229	A
USGS	01073500	2017-02-22	243	A
USGS	01073500	2017-02-23	271	A
USGS	01073500	2017-02-24	367	A
USGS	01073500	2017-02-25	596	A
USGS	01073500	2017-02-26	1040	A
USGS	01073500	2017-02-27	1200	A
USGS	01073500	2017-02-28	1140	A
USGS	01073500	2017-03-01	923	A
USGS	01073500	2017-03-02	898	A
USGS	01073500	2017-03-03	803	A
USGS	01073500	2017-03-04	670	A
USGS	01073500	2017-03-05	462	A:e
USGS	01073500	2017-03-06	485	A:e
USGS	01073500	2017-03-07	423	A
USGS	01073500	2017-03-08	406	A
USGS	01073500	2017-03-09	426	A
USGS	01073500	2017-03-10	404	A
USGS	01073500	2017-03-11	354	A
USGS	01073500	2017-03-12	290	A:e
USGS	01073500	2017-03-13	300	A
USGS	01073500	2017-03-14	221	A
USGS	01073500	2017-03-15	197	A
USGS	01073500	2017-03-16	305	A
USGS	01073500	2017-03-17	293	A
USGS	01073500	2017-03-18	262	A
USGS	01073500	2017-03-19	251	A
USGS	01073500	2017-03-20	241	A
USGS	01073500	2017-03-21	258	A
USGS	01073500	2017-03-22	274	A
USGS	01073500	2017-03-23	254	A
USGS	01073500	2017-03-24	240	A
USGS	01073500	2017-03-25	228	A
USGS	01073500	2017-03-26	242	A
USGS	01073500	2017-03-27	325	A
USGS	01073500	2017-03-28	543	A
USGS	01073500	2017-03-29	720	A
USGS	01073500	2017-03-30	793	A
USGS	01073500	2017-03-31	779	A
USGS	01073500	2017-04-01	724	A
USGS	01073500	2017-04-02	748	A
USGS	01073500	2017-04-03	828	A
USGS	01073500	2017-04-04	979	A
USGS	01073500	2017-04-05	1350	A
USGS	01073500	2017-04-06	1590	A
USGS	01073500	2017-04-07	2080	A
USGS	01073500	2017-04-08	2120	A
USGS	01073500	2017-04-09	1750	A
USGS	01073500	2017-04-10	1280	A
USGS	01073500	2017-04-11	989	A
USGS	01073500	2017-04-12	807	A
USGS	01073500	2017-04-13	709	A
USGS	01073500	2017-04-14	617	A
USGS	01073500	2017-04-15	531	A
USGS	01073500	2017-04-16	474	A
USGS	01073500	2017-04-17	429	A
USGS	01073500	2017-04-18	382	A
USGS	01073500	2017-04-19	320	A
USGS	01073500	2017-04-20	293	A
USGS	01073500	2017-04-21	330	A
USGS	01073500	2017-04-22	476	A
USGS	01073500	2017-04-23	498	A
USGS	01073500	2017-04-24	450	A
USGS	01073500	2017-04-25	389	A
USGS	01073500	2017-04-26	592	A
USGS	01073500	2017-04-27	756	A
USGS	01073500	2017-04-28	694	A
USGS	01073500	2017-04-29	589	A
USGS	01073500	2017-04-30	468	A
USGS	01073500	2017-05-01	392	A
USGS	01073500	2017-05-02	512	A
USGS	01073500	2017-05-03	643	A
USGS	01073500	2017-05-04	692	A
USGS	01073500	2017-05-05	645	A
USGS	01073500	2017-05-06	774	A
USGS	01073500	2017-05-07	812	A
USGS	01073500	2017-05-08	758	A
USGS	01073500	2017-05-09	611	A
USGS	01073500	2017-05-10	480	A
USGS	01073500	2017-05-11	411	A
USGS	01073500	2017-05-12	361	A
USGS	01073500	2017-05-13	334	A
USGS	01073500	2017-05-14	531	A
USGS	01073500	2017-05-15	737	A
USGS	01073500	2017-05-16	735	A
USGS	01073500	2017-05-17	641	A
USGS	01073500	2017-05-18	494	A
USGS	01073500	2017-05-19	388	A
USGS	01073500	2017-05-20	308	A
USGS	01073500	2017-05-21	249	A
USGS	01073500	2017-05-22	221	A
USGS	01073500	2017-05-23	239	A
USGS	01073500	2017-05-24	242	A
USGS	01073500	2017-05-25	230	A
USGS	01073500	2017-05-26	476	A
USGS	01073500	2017-05-27	646	A
USGS	01073500	2017-05-28	644	A
USGS	01073500	2017-05-29	531	A
USGS	01073500	2017-05-30	418	A
USGS	01073500	2017-05-31	354	A
USGS	01073500	2017-06-01	324	A
USGS	01073500	2017-06-02	315	A
USGS	01073500	2017-06-03	282	A
USGS	01073500	2017-06-04	243	A
USGS	01073500	2017-06-05	230	A
USGS	01073500	2017-06-06	438	A
USGS	01073500	2017-06-07	809	A
USGS	01073500	2017-06-08	898	A
USGS	01073500	2017-06-09	801	A
USGS	01073500	2017-06-10	590	A
USGS	01073500	2017-06-11	428	A
USGS	01073500	2017-06-12	323	A
USGS	01073500	2017-06-13	252	A
USGS	01073500	2017-06-14	205	A
USGS	01073500	2017-06-15	184	A
USGS	01073500	2017-06-16	143	A
USGS	01073500	2017-06-17	165	A
USGS	01073500	2017-06-18	169	A
USGS	01073500	2017-06-19	151	A
USGS	01073500	2017-06-20	142	A
USGS	01073500	2017-06-21	143	A
USGS	01073500	2017-06-22	144	A
USGS	01073500	2017-06-23	126	A
USGS	01073500	2017-06-24	110	A
USGS	01073500	2017-06-25	102	A
USGS	01073500	2017-06-26	89.3	A
USGS	01073500	2017-06-27	76.4	A
USGS	01073500	2017-06-28	66.8	A
USGS	01073500	2017-06-29	59.7	A
USGS	01073500	2017-06-30	67.6	A
USGS	01073500	2017-07-01	145	A
USGS	01073500	2017-07-02	227	A
USGS	01073500	2017-07-03	282	A
USGS	01073500	2017-07-04	184	A
USGS	01073500	2017-07-05	121	A
USGS	01073500	2017-07-06	88.7	A
USGS	01073500	2017-07-07	74.6	A
USGS	01073500	2017-07-08	69.3	A
USGS	01073500	2017-07-09	107	A
USGS	01073500	2017-07-10	132	A
USGS	01073500	2017-07-11	117	A
USGS	01073500	2017-07-12	98.2	A
USGS	01073500	2017-07-13	99.9	A
USGS	01073500	2017-07-14	111	A
USGS	01073500	2017-07-15	118	A
USGS	01073500	2017-07-16	115	A
USGS	01073500	2017-07-17	99.3	A
USGS	01073500	2017-07-18	90.1	A
USGS	01073500	2017-07-19	75.9	A
USGS	01073500	2017-07-20	64.2	A
USGS	01073500	2017-07-21	55.2	A
USGS	01073500	2017-07-22	48.1	A
USGS	01073500	2017-07-23	41.3	A
USGS	01073500	2017-07-24	39.5	A
USGS	01073500	2017-07-25	49.5	A
USGS	01073500	2017-07-26	45.8	A
USGS	01073500	2017-07-27	42.4	A
USGS	01073500	2017-07-28	40.3	A
USGS	01073500	2017-07-29	36.3	A
USGS	01073500	2017-07-30	32.2	A
USGS	01073500	2017-07-31	28.0	A
USGS	01073500	2017-08-01	24.1	A
USGS	01073500	2017-08-02	21.9	A
USGS	01073500	2017-08-03	18.6	A
USGS	01073500	2017-08-04	17.2	A
USGS	01073500	2017-08-05	17.2	A
USGS	01073500	2017-08-06	16.7	A
USGS	01073500	2017-08-07	16.5	A
USGS	01073500	2017-08-08	24.1	A
USGS	01073500	2017-08-09	30.6	A
USGS	01073500	2017-08-10	27.7	A
USGS	01073500	2017-08-11	25.4	A
USGS	01073500	2017-08-12	23.9	A
USGS	01073500	2017-08-13	22.0	A
USGS	01073500	2017-08-14	20.0	A
USGS	01073500	2017-08-15	17.1	A
USGS	01073500	2017-08-16	15.9	A
USGS	01073500	2017-08-17	14.7	A
USGS	01073500	2017-08-18	18.1	A
USGS	01073500	2017-08-19	67.6	A
USGS	01073500	2017-08-20	122	A
USGS	01073500	2017-08-21	142	A
USGS	01073500	2017-08-22	105	A
USGS	01073500	2017-08-23	107	A
USGS	01073500	2017-08-24	90.1	A
USGS	01073500	2017-08-25	69.5	A
USGS	01073500	2017-08-26	55.3	A
USGS	01073500	2017-08-27	42.8	A
USGS	01073500	2017-08-28	33.6	A
USGS	01073500	2017-08-29	27.2	A
USGS	01073500	2017-08-30	23.2	A
USGS	01073500	2017-08-31	20.7	A
USGS	01073500	2017-09-01	17.5	A
USGS	01073500	2017-09-02	15.2	A
USGS	01073500	2017-09-03	16.7	A
USGS	01073500	2017-09-04	21.8	A
USGS	01073500	2017-09-05	27.0	A
USGS	01073500	2017-09-06	31.3	A
USGS	01073500	2017-09-07	74.6	A
USGS	01073500	2017-09-08	176	A
USGS	01073500	2017-09-09	275	A
USGS	01073500	2017-09-10	188	A
USGS	01073500	2017-09-11	123	A
USGS	01073500	2017-09-12	89.9	A
USGS	01073500	2017-09-13	69.6	A
USGS	01073500	2017-09-14	55.8	A
USGS	01073500	2017-09-15	56.8	A
USGS	01073500	2017-09-16	60.6	A
USGS	01073500	2017-09-17	45.4	A
USGS	01073500	2017-09-18	53.9	A
USGS	01073500	2017-09-19	48.2	A
USGS	01073500	2017-09-20	42.6	A
USGS	01073500	2017-09-21	44.4	A
USGS	01073500	2017-09-22	42.7	A
USGS	01073500	2017-09-23	33.0	A
USGS	01073500	2017-09-24	27.3	A
USGS	01073500	2017-09-25	19.8	A
USGS	01073500	2017-09-26	17.0	A
USGS	01073500	2017-09-27	16.7	A
USGS	01073500	2017-09-28	15.6	A
USGS	01073500	2017-09-29	13.5	A
USGS	01073500	2017-09-30	12.6	A
USGS	01073500	2017-10-01	12.2	A
USGS	01073500	2017-10-02	12.0	A
USGS	01073500	2017-10-03	11.6	A
USGS	01073500	2017-10-04	11.9	A
USGS	01073500	2017-10-05	11.8	A
USGS	01073500	2017-10-06	11.1	A
USGS	01073500	2017-10-07	10.1	A
USGS	01073500	2017-10-08	10.6	A
USGS	01073500	2017-10-09	15.4	A
USGS	01073500	2017-10-10	30.9	A
USGS	01073500	2017-10-11	27.7	A
USGS	01073500	2017-10-12	28.9	A
USGS	01073500	2017-10-13	45.3	A
USGS	01073500	2017-10-14	43.6	A
USGS	01073500	2017-10-15	40.5	A
USGS	01073500	2017-10-16	35.5	A
USGS	01073500	2017-10-17	32.2	A
USGS	01073500	2017-10-18	32.3	A
USGS	01073500	2017-10-19	56.9	A
USGS	01073500	2017-10-20	61.3	A
USGS	01073500	2017-10-21	53.5	A
USGS	01073500	2017-10-22	49.3	A
USGS	01073500	2017-10-23	43.7	A
USGS	01073500	2017-10-24	39.2	A
USGS	01073500	2017-10-25	68.5	A
USGS	01073500	2017-10-26	210	A
USGS	01073500	2017-10-27	368	A
USGS	01073500	2017-10-28	393	A
USGS	01073500	2017-10-29	320	A
USGS	01073500	2017-10-30	575	A
USGS	01073500	2017-10-31	1070	A
USGS	01073500	2017-11-01	1540	A
USGS	01073500	2017-11-02	986	A
USGS	01073500	2017-11-03	628	A
USGS	01073500	2017-11-04	473	A
USGS	01073500	2017-11-05	383	A
USGS	01073500	2017-11-06	337	A
USGS	01073500	2017-11-07	312	A
USGS	01073500	2017-11-08	300	A
USGS	01073500	2017-11-09	289	A
USGS	01073500	2017-11-10	269	A
USGS	01073500	2017-11-11	251	A
USGS	01073500	2017-11-12	232	A
USGS	01073500	2017-11-13	223	A
USGS	01073500	2017-11-14	232	A
USGS	01073500	2017-11-15	246	A
USGS	01073500	2017-11-16	274	A
USGS	01073500	2017-11-17	288	A
USGS	01073500	2017-11-18	270	A
USGS	01073500	2017-11-19	286	A
USGS	01073500	2017-11-20	286	A
USGS	01073500	2017-11-21	275	A
USGS	01073500	2017-11-22	250	A
USGS	01073500	2017-11-23	262	A
USGS	01073500	2017-11-24	252	A
USGS	01073500	2017-11-25	240	A
USGS	01073500	2017-11-26	222	A
USGS	01073500	2017-11-27	203	A
USGS	01073500	2017-11-28	183	A
USGS	01073500	2017-11-29	167	A
USGS	01073500	2017-11-30	160	A
USGS	01073500	2017-12-01	157	A
USGS	01073500	2017-12-02	171	A
USGS	01073500	2017-12-03	171	A
USGS	01073500	2017-12-04	163	A
USGS	01073500	2017-12-05	152	A
USGS	01073500	2017-12-06	189	A
USGS	01073500	2017-12-07	223	A
USGS	01073500	2017-12-08	253	A
USGS	01073500	2017-12-09	248	A
USGS	01073500	2017-12-10	229	A
USGS	01073500	2017-12-11	215	A
USGS	01073500	2017-12-12	205	A
USGS	01073500	2017-12-13	200	A
USGS	01073500	2017-12-14	165	A:e
USGS	01073500	2017-12-15	173	A:e
USGS	01073500	2017-12-16	171	A:e
USGS	01073500	2017-12-17	144	A:e
USGS	01073500	2017-12-18	139	A
USGS	01073500	2017-12-19	146	A
USGS	01073500	2017-12-20	148	A
USGS	01073500	2017-12-21	141	A:e
USGS	01073500	2017-12-22	132	A:e
USGS	01073500	2017-12-23	139	A
USGS	01073500	2017-12-24	181	A
USGS	01073500	2017-12-25	196	A:e
USGS	01073500	2017-12-26	193	A:e
USGS	01073500	2017-12-27	175	A:e
USGS	01073500	2017-12-28	148	A:e
USGS	01073500	2017-12-29	142	A:e
USGS	01073500	2017-12-30	141	A:e
USGS	01073500	2017-12-31	134	A:e
USGS	01073500	2018-01-01	131	A:e
USGS	01073500	2018-01-02	129	A:e
USGS	01073500	2018-01-03	127	A:e
USGS	01073500	2018-01-04	126	A:e
USGS	01073500	2018-01-05	125	A:e
USGS	01073500	2018-01-06	125	A:e
USGS	01073500	2018-01-07	124	A:e
USGS	01073500	2018-01-08	126	A:e
USGS	01073500	2018-01-09	133	A:e
USGS	01073500	2018-01-10	128	A
USGS	01073500	2018-01-11	124	A
USGS	01073500	2018-01-12	153	A
USGS	01073500	2018-01-13	526	A
USGS	01073500	2018-01-14	649	A
USGS	01073500	2018-01-15	730	A
USGS	01073500	2018-01-16	715	A
USGS	01073500	2018-01-17	593	A
USGS	01073500	2018-01-18	482	A
USGS	01073500	2018-01-19	421	A
USGS	01073500	2018-01-20	384	A
USGS	01073500	2018-01-21	354	A
USGS	01073500	2018-01-22	333	A
USGS	01073500	2018-01-23	330	A
USGS	01073500	2018-01-24	400	A
USGS	01073500	2018-01-25	433	A
USGS	01073500	2018-01-26	433	A
USGS	01073500	2018-01-27	378	A
USGS	01073500	2018-01-28	353	A
USGS	01073500	2018-01-29	358	A
USGS	01073500	2018-01-30	346	A
USGS	01073500	2018-01-31	313	A
USGS	01073500	2018-02-01	283	A
USGS	01073500	2018-02-02	271	A:e
USGS	01073500	2018-02-03	243	A:e
USGS	01073500	2018-02-04	223	A:e
USGS	01073500	2018-02-05	290	A:e
USGS	01073500	2018-02-06	323	A:e
USGS	01073500	2018-02-07	334	A:e
USGS	01073500	2018-02-08	312	A:e
USGS	01073500	2018-02-09	287	A:e
USGS	01073500	2018-02-10	276	A
USGS	01073500	2018-02-11	360	A
USGS	01073500	2018-02-12	591	A
USGS	01073500	2018-02-13	665	A
USGS	01073500	2018-02-14	691	A
USGS	01073500	2018-02-15	617	A
USGS	01073500	2018-02-16	553	A
USGS	01073500	2018-02-17	532	A
USGS	01073500	2018-02-18	506	A
USGS	01073500	2018-02-19	483	A
USGS	01073500	2018-02-20	552	A
USGS	01073500	2018-02-21	699	A
USGS	01073500	2018-02-22	868	A
USGS	01073500	2018-02-23	885	A
USGS	01073500	2018-02-24	852	A:e
USGS	01073500	2018-02-25	761	A:e
USGS	01073500	2018-02-26	789	A
USGS	01073500	2018-02-27	763	A
USGS	01073500	2018-02-28	707	A
USGS	01073500	2018-03-01	646	A
USGS	01073500	2018-03-02	671	A
USGS	01073500	2018-03-03	840	A
USGS	01073500	2018-03-04	864	A
USGS	01073500	2018-03-05	772	A
USGS	01073500	2018-03-06	637	A
USGS	01073500	2018-03-07	537	A
USGS	01073500	2018-03-08	492	A
USGS	01073500	2018-03-09	538	A
USGS	01073500	2018-03-10	531	A
USGS	01073500	2018-03-11	494	A
USGS	01073500	2018-03-12	464	A
USGS	01073500	2018-03-13	460	A
USGS	01073500	2018-03-14	470	A
USGS	01073500	2018-03-15	493	A
USGS	01073500	2018-03-16	464	A
USGS	01073500	2018-03-17	418	A
USGS	01073500	2018-03-18	374	A
USGS	01073500	2018-03-19	342	A
USGS	01073500	2018-03-20	317	A
USGS	01073500	2018-03-21	307	A
USGS	01073500	2018-03-22	304	A
USGS	01073500	2018-03-23	304	A
USGS	01073500	2018-03-24	314	A
USGS	01073500	2018-03-25	344	A
USGS	01073500	2018-03-26	347	A
USGS	01073500	2018-03-27	353	A
USGS	01073500	2018-03-28	366	A
USGS	01073500	2018-03-29	403	A
USGS	01073500	2018-03-30	468	A
USGS	01073500	2018-03-31	543	A
USGS	01073500	2018-04-01	562	A
USGS	01073500	2018-04-02	523	A
USGS	01073500	2018-04-03	466	A
USGS	01073500	2018-04-04	499	A
USGS	01073500	2018-04-05	632	A
USGS	01073500	2018-04-06	663	A
USGS	01073500	2018-04-07	635	A
USGS	01073500	2018-04-08	558	A
USGS	01073500	2018-04-09	486	A
USGS	01073500	2018-04-10	421	A
USGS	01073500	2018-04-11	374	A
USGS	01073500	2018-04-12	343	A
USGS	01073500	2018-04-13	338	A
USGS	01073500	2018-04-14	326	A
USGS	01073500	2018-04-15	312	A
USGS	01073500	2018-04-16	504	A
USGS	01073500	2018-04-17	1420	A
USGS	01073500	2018-04-18	1830	A
USGS	01073500	2018-04-19	1710	A
USGS	01073500	2018-04-20	1120	A
USGS	01073500	2018-04-21	773	A
USGS	01073500	2018-04-22	608	A
USGS	01073500	2018-04-23	513	A
USGS	01073500	2018-04-24	452	A
USGS	01073500	2018-04-25	425	A
USGS	01073500	2018-04-26	648	A
USGS	01073500	2018-04-27	710	A
USGS	01073500	2018-04-28	701	A
USGS	01073500	2018-04-29	626	A
USGS	01073500	2018-04-30	601	A
USGS	01073500	2018-05-01	570	A
USGS	01073500	2018-05-02	520	A
USGS	01073500	2018-05-03	453	A
